MovieID,Year,Genres,title,overview
3045,1992,Comedy|Drama,Peter's Friends,"It is New Year's weekend and the friends of Peter (Fry) gather at his newly inherited country house. Ten years ago, they all acted together in a Cambridge University student comedy troupe, but it's less clear how much they have in common now.Peter's friends are Andrew (Branagh), now a writer in Hollywood; married jingle writers Roger (Laurie) and Mary (Staunton); glamorous costume designer Sarah (Emmanuel); and eccentric Maggie (Thompson), who works in publishing. Cast in sharp relief to the university chums are Carol (Rudner), the American TV star wife of Andrew; and loutish Brian (Slattery), Sarah's very recently acquired lover. Law plays Peter's disapproving housekeeper, Vera; and Lowe, her son Paul. Briers appears in a cameo role as Peter's father."
3046,1995,Comedy|Romance,,
3047,1982,Drama,,
3048,1981,Comedy,Under the Rainbow,"In World War II era Los Angeles, the manager of the Culver Hotel leaves his nephew in charge for a weekend. The nephew changes the name to the Hotel Rainbow and overbooks with royalty, assassins, secret agents, Japanese tourists, and munchkins (from the cast of _Wizard of Oz, The (1939)_ ). Secret Service agent Bruce Thorpe and casting director Annie Clark find romance amidst the intrigue and confusion."
3048,1981,Comedy,Under the Rainbow,"Laura is still waiting for Prince Charming at the age of 24. So when Sandro appears at a party, exactly like her Prince would in her dreams, she thinks she's found the right one. But then again, when she meets Maxime, Laura starts to wonder if some Princes could be more charming than others? Of course Sandro has problems of his own : his father, Pierre, just bumped into Madam Irma at his father's funeral and this reminded him of the date of his own death which Madame Irma had predicted ages ago. Now Pierre is unable to make any plans, not with his new partner Eleonore, nor with Sandro. And Maxime has his own problems, and so does Eleonore, Marianne, Jacqueline and many others. But don't worry, in the end, they'll all live happily ever after."
3049,1967,Comedy|War,How I Won the War,An inept British WWII commander leads his troops to a series of misadventures in North Africa and Europe.
3050,1999,Drama,Light It Up,"On a winter day in a southside Queens high school, events collide and six students are suddenly in an armed standoff with the NYPD. At the school, classrooms freeze, teachers come and go, resources are scant."
3051,1999,Drama,Anywhere But Here,"In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways."
3052,1999,Comedy,Dogma,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind."
3053,1999,Drama|War,,
3054,1998,Animation|Children's,,
3055,1999,Thriller,Felicia's Journey,"A solitary middle-aged bachelor and a naive Irish teenager transform one another's lives to arrive at a place of recognition, redemption and wisdom in Atom Egoyan's adaptation of William Trevor's celebrated 1994 novel. Seventeen and pregnant, Felicia travels to England in search of her lover and is found instead by Joseph Ambrose Hilditch, a helpful catering manager whose kindness masks a serial killer. Hilditch has murdered several young women, but he has no conscious awareness of the crimes; like Felicia, he doesn't see his true self. Felicia's Journey is a story of innocence lost and regained: Felicia awakens to the world's dangers and duplicities; and Hilditch, who grew up lonely and unloved, comes to realize what was taken from him, and what he himself has taken."
3056,1999,Thriller,Oxygen,"A masochistic cop, who hides her predilection from her cop husband, gets involved in pursuing a kidnapper nicknamed Harry for Harry Houdini"
3056,1999,Thriller,Oxygen,Two people play out a story of love and desperation that's enacted through music in this drama from writer and director Ivan Vyrypaev. Sasha (Alexei Filimonov) is a man in his twenties who lives in the small town of Serpukhov and has fallen in love with a woman who is also named Sasha (Karolina Gruszka).
3056,1999,Thriller,Oxygen,Two young man share an incurable illness. Is their love for the women in their lives strong enough to conquer their fear of dying?
3057,1999,Comedy,Where's Marlowe?,"After making a 3-hour fiasco about New York City's water supply, a two-man film crew decides to take it up a notch by documenting life in the private investigator offices of ""Boone and Murphy"". Cheating husbands and missing dogs fail to bring in the big bucks however, and after sleeping with the wife of one of their clients Murphy leaves. To stop Boone from having to close down the business the two film-makers must resort to a hands-on approach in the investigations to ensure the completion of their movie."
3058,1940,Horror|Sci-Fi,,
3059,1940,Drama,British Intelligence,"During WWI pretty German master spy Helene von Lorbeer is sent undercover to London to live with the family of a high-placed British official where she is to rendezvous with the butler Valdar, also a spy, and help him transmit secret war plans back to Germany."
3060,1991,Comedy|Drama,,
3061,1942,Comedy|Musical,Holiday Inn,"Lovely Linda Mason has crooner Jim Hardy head over heels, but suave stepper Ted Hanover wants her for his new dance partner after femme fatale Lila Dixon gives him the brush. Jim's supper club, Holiday Inn, is the setting for the chase by Hanover and manager Danny Reed. The music's the thing."
3062,1962,Action|Drama|War,,
3063,1992,Thriller,Poison Ivy,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.
3063,1992,Thriller,Poison Ivy,"Two teenage summer camp counselors struggle with their younger campers, providing a variety of humorous situations and romantic encounters."
3064,1997,Thriller,,
3065,1997,Drama,Ten Benny,"The story of a young shoe salesman whose overestimation of his own sharpness leads to gambling debts, pissed-off loan sharks, and overall misery."
3066,1970,War,Tora! Tora! Tora!,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War."
3067,1988,Comedy|Drama,Women on the Verge of a Nervous Breakdown,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events."
3068,1982,Drama,,
3069,1972,Drama,,
3070,1984,Adventure|Comedy|Sci-Fi,,
3071,1987,Drama,Stand and Deliver,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students."
3072,1987,Comedy,Moonstruck,"Cher is devastatingly funny, sinuous and beautiful as Loretta, an unlucky-in-love Italian widow who finds romance through the intervention of the Manhattan moon. With her wedding to a close friend just weeks away, she meets - and falls hopelessly in love with - his younger brother (Cage)!"
